Repository,PR Number,Status,Files Changed,Additions,Deletions,Analysis Time (hours),Description Length,Participants,Comments
josephmisiti/awesome-machine-learning,889,CLOSED,1,45,0,637.2061111111111,89,2,1
josephmisiti/awesome-machine-learning,890,MERGED,1,1,0,487.0366666666667,131,3,0
josephmisiti/awesome-machine-learning,891,MERGED,1,1,0,370.3880555555556,0,3,2
josephmisiti/awesome-machine-learning,923,MERGED,1,1,0,584.8358333333333,64,4,1
josephmisiti/awesome-machine-learning,933,MERGED,1,2,1,494.58916666666664,155,4,1
josephmisiti/awesome-machine-learning,953,MERGED,1,2,1,495.9602777777778,374,3,0
josephmisiti/awesome-machine-learning,956,MERGED,1,1,0,1028.7069444444444,0,3,0
josephmisiti/awesome-machine-learning,976,MERGED,1,0,2,290.06083333333333,40,3,1
josephmisiti/awesome-machine-learning,995,MERGED,1,1,0,1380.5705555555555,199,3,0
protocolbuffers/protobuf,676,CLOSED,2,33,4,25330.838055555556,254,3,3
protocolbuffers/protobuf,887,CLOSED,1,6,2,23280.67777777778,714,7,6
protocolbuffers/protobuf,1269,CLOSED,42,5012,8,19965.59,186,6,11
protocolbuffers/protobuf,1315,MERGED,7,38,32,10537.555277777778,300,5,7
protocolbuffers/protobuf,1525,MERGED,9,266,1,3233.22,1056,4,5
protocolbuffers/protobuf,1662,MERGED,7,237,9,7007.379166666667,21,4,5
protocolbuffers/protobuf,1796,CLOSED,8,302,0,42902.62388888889,310,6,4
protocolbuffers/protobuf,1907,MERGED,3,71,18,2522.231388888889,37,5,13
protocolbuffers/protobuf,1913,MERGED,3,31,19,5057.765277777778,0,6,11
protocolbuffers/protobuf,1963,MERGED,5,259,39,17.559722222222224,0,4,3
protocolbuffers/protobuf,2035,MERGED,5,7,4,531.3633333333333,0,4,14
protocolbuffers/protobuf,2052,MERGED,58,20236,3906,335.2363888888889,210,5,5
protocolbuffers/protobuf,2111,MERGED,13,13,13,51.39666666666667,0,3,0
protocolbuffers/protobuf,2118,CLOSED,11,46,0,15148.991666666667,199,5,14
protocolbuffers/protobuf,2121,MERGED,5,44,22,15387.151944444444,417,7,11
protocolbuffers/protobuf,2173,MERGED,1,80,0,2.581111111111111,0,5,3
protocolbuffers/protobuf,2193,MERGED,4,44,14,165.35611111111112,328,3,3
protocolbuffers/protobuf,2199,MERGED,3,5,35,134.03722222222223,23,9,25
protocolbuffers/protobuf,2206,MERGED,1,10,1,18.414722222222224,0,3,1
protocolbuffers/protobuf,2213,MERGED,1,3,1,4299.8516666666665,96,6,10
protocolbuffers/protobuf,2216,MERGED,41,12403,3,71.45277777777778,0,5,4
protocolbuffers/protobuf,2218,MERGED,9,205,175,2.6152777777777776,366,3,2
protocolbuffers/protobuf,2226,MERGED,1,24,6,2791.55,540,7,10
protocolbuffers/protobuf,2227,MERGED,4,43,41,1708.2275,0,5,12
protocolbuffers/protobuf,2231,CLOSED,1,2,1,1338.9052777777779,139,5,12
protocolbuffers/protobuf,2232,MERGED,2,3,2,2.2555555555555555,106,3,2
protocolbuffers/protobuf,2240,MERGED,6,83,23,18.838055555555556,11,3,1
protocolbuffers/protobuf,2245,MERGED,6,130,13,25.186666666666667,0,3,3
protocolbuffers/protobuf,2246,MERGED,1,3,1,5.740833333333334,432,5,2
protocolbuffers/protobuf,2259,CLOSED,1,1,1,14425.833333333334,137,4,4
protocolbuffers/protobuf,2282,MERGED,17,545,392,24.093611111111112,0,3,2
protocolbuffers/protobuf,2284,MERGED,3,93,17,19.925833333333333,0,4,0
protocolbuffers/protobuf,2288,MERGED,2,2,0,23.32888888888889,0,3,2
protocolbuffers/protobuf,2295,CLOSED,1,10,8,40413.87583333333,268,10,41
protocolbuffers/protobuf,2298,CLOSED,1,2,0,14128.961666666666,78,4,6
protocolbuffers/protobuf,2299,MERGED,2,29,8,20463.022777777776,194,7,7
protocolbuffers/protobuf,2306,CLOSED,1,2,1,26.325277777777778,292,4,5
protocolbuffers/protobuf,2317,MERGED,17,3727,14,1868.5494444444444,156,4,5
protocolbuffers/protobuf,2322,MERGED,5,23,89,8.659722222222221,183,3,2
protocolbuffers/protobuf,2329,MERGED,1,1,0,2.287777777777778,175,3,2
protocolbuffers/protobuf,2333,MERGED,5,155,3,94.20305555555555,10,3,2
protocolbuffers/protobuf,2348,MERGED,7,187,17,21.56861111111111,0,3,1
protocolbuffers/protobuf,2355,MERGED,2,20,14,2541.4338888888888,445,3,1
protocolbuffers/protobuf,2364,MERGED,1,1,1,1.0822222222222222,53,3,0
protocolbuffers/protobuf,2377,MERGED,1,8,0,7381.329166666666,738,5,10
protocolbuffers/protobuf,2400,MERGED,7,16,10,23.433055555555555,0,3,1
protocolbuffers/protobuf,2402,MERGED,1,1,1,25.422777777777778,87,3,3
protocolbuffers/protobuf,2406,MERGED,4,1229,119,215.1075,0,3,4
protocolbuffers/protobuf,2431,MERGED,2,80,5,18.127777777777776,547,4,6
protocolbuffers/protobuf,2435,MERGED,63,6509,5231,139.6836111111111,85,3,2
protocolbuffers/protobuf,2437,MERGED,10,1058,41,84.16666666666667,0,3,0
protocolbuffers/protobuf,2441,CLOSED,4,28,17,11305.818611111112,326,5,12
protocolbuffers/protobuf,2451,MERGED,1,14,1,1653.1019444444444,716,5,14
protocolbuffers/protobuf,2459,MERGED,1,11,2,1.021111111111111,523,3,1
protocolbuffers/protobuf,2460,MERGED,2,984,0,19.90277777777778,0,5,5
protocolbuffers/protobuf,2467,MERGED,4,16,9,3.069722222222222,0,3,2
protocolbuffers/protobuf,2476,MERGED,1,4,4,2.825833333333333,219,3,2
protocolbuffers/protobuf,2482,MERGED,2,11,3,4980.428611111111,1011,6,13
protocolbuffers/protobuf,2484,MERGED,16,95,94,53.233333333333334,237,6,12
protocolbuffers/protobuf,2487,MERGED,19,1059,1059,24.955555555555556,72,3,0
protocolbuffers/protobuf,2491,MERGED,2,162,37,25.194166666666668,53,4,3
protocolbuffers/protobuf,2495,MERGED,2,3,9,26.575555555555557,260,5,3
protocolbuffers/protobuf,2500,MERGED,2,35,12,552.1313888888889,116,3,1
protocolbuffers/protobuf,2505,MERGED,1,4,11,98.87055555555555,0,6,6
protocolbuffers/protobuf,2507,CLOSED,2,3,3,11039.7675,90,6,10
protocolbuffers/protobuf,2517,MERGED,6,35,325,2.930277777777778,262,5,1
protocolbuffers/protobuf,2521,MERGED,2,24,2,22.12527777777778,261,4,6
protocolbuffers/protobuf,2529,MERGED,3,15,2,522.9841666666666,503,5,13
protocolbuffers/protobuf,2562,MERGED,5,114,1,140.3788888888889,12,3,0
protocolbuffers/protobuf,2563,MERGED,11,435,16,17.656388888888888,489,4,1
protocolbuffers/protobuf,2565,MERGED,4,242,3,1.5008333333333332,346,3,2
protocolbuffers/protobuf,2568,MERGED,1,1,1,1289.6238888888888,64,6,13
protocolbuffers/protobuf,2585,CLOSED,1,4,1,22.513055555555557,98,6,12
protocolbuffers/protobuf,2588,CLOSED,2,82,4,4871.497777777778,17,5,2
protocolbuffers/protobuf,2619,MERGED,32,5851,1,91.42194444444445,127,4,4
protocolbuffers/protobuf,2630,MERGED,1,1,1,719.7838888888889,66,6,6
protocolbuffers/protobuf,2631,MERGED,6,61,2,45.534444444444446,0,4,2
protocolbuffers/protobuf,2632,MERGED,1,2,2,22.034444444444443,16,6,5
protocolbuffers/protobuf,2633,MERGED,1,1,1,21.601111111111113,11,4,1
protocolbuffers/protobuf,2635,CLOSED,1,55,0,434.86833333333334,789,5,6
protocolbuffers/protobuf,2639,MERGED,3,116,116,27.626944444444444,0,4,1
protocolbuffers/protobuf,2647,MERGED,2,14,11,240.91944444444445,117,4,3
protocolbuffers/protobuf,2648,MERGED,146,7922,5650,14.761111111111111,0,14,3
protocolbuffers/protobuf,2655,MERGED,6,1422,7,22.10361111111111,16,4,1
protocolbuffers/protobuf,2660,MERGED,8,51,24,103.84444444444445,0,4,2
protocolbuffers/protobuf,2673,MERGED,1,1,1,22.191388888888888,90,4,2
protocolbuffers/protobuf,2676,MERGED,33,5943,55,1343.7841666666666,177,3,5
protocolbuffers/protobuf,2682,MERGED,9,179,390,23.49138888888889,0,4,2
protocolbuffers/protobuf,2693,MERGED,5,121,0,3359.2291666666665,16,4,6
protocolbuffers/protobuf,2699,MERGED,4,3,235,25.52611111111111,211,4,5
protocolbuffers/protobuf,2700,MERGED,10,277,12,50.19916666666666,0,4,2
protocolbuffers/protobuf,2701,MERGED,37,7893,1,90.02472222222222,0,4,3
protocolbuffers/protobuf,2714,MERGED,2,47,3,20.650277777777777,349,3,0
protocolbuffers/protobuf,2715,MERGED,15,208,17,226.17472222222221,671,5,11
protocolbuffers/protobuf,2727,MERGED,6,250,94,282.93583333333333,160,4,4
protocolbuffers/protobuf,2746,CLOSED,1,5,3,143.37805555555556,0,4,5
protocolbuffers/protobuf,2748,MERGED,1,8,0,164.17416666666668,0,4,4
protocolbuffers/protobuf,2751,MERGED,1,21,9,266.37305555555554,0,6,8
protocolbuffers/protobuf,2753,MERGED,3,324,0,2.7883333333333336,146,3,1
protocolbuffers/protobuf,2755,MERGED,11,2009,1,164.5661111111111,136,3,2
expressjs/express,2237,MERGED,65,1122,3420,89052.205,3548,51,117
expressjs/express,2437,CLOSED,5,264,0,17717.23972222222,726,10,53
expressjs/express,3100,CLOSED,4,39,4,30731.496944444443,623,3,12
expressjs/express,3130,CLOSED,7,15,14,34.61888888888889,248,4,0
expressjs/express,3137,CLOSED,2,53,14,97.29972222222223,513,2,11
expressjs/express,3143,CLOSED,2,38,10,29715.993611111113,24,4,7
expressjs/express,3174,CLOSED,1,16,1,1079.0602777777779,0,2,2
expressjs/express,3178,CLOSED,1,1,1,70.89,162,3,0
expressjs/express,3179,CLOSED,1,0,1,15.341388888888888,51,2,0
expressjs/express,3183,CLOSED,30,36,36,722.1205555555556,97,2,6
expressjs/express,3187,MERGED,20,350,102,762.4261111111111,1840,7,14
expressjs/express,3191,CLOSED,1,1,1,88.26055555555556,207,3,0
expressjs/express,3199,CLOSED,1,1,1,36.559444444444445,138,3,0
expressjs/express,3213,CLOSED,4,46,18,66201.44555555556,635,7,21
expressjs/express,3215,CLOSED,3,10,10,216.59305555555557,546,3,2
expressjs/express,3218,CLOSED,31,228,331,64673.945555555554,1326,6,13
expressjs/express,3224,CLOSED,4,22,26,81.72416666666666,157,3,0
expressjs/express,3227,CLOSED,1,2,1,133.38861111111112,208,2,1
expressjs/express,3239,CLOSED,1,0,1,38.44583333333333,175,3,0
expressjs/express,3241,CLOSED,18,92,53,205.28083333333333,87,3,4
expressjs/express,3249,CLOSED,1,1,1,59.70111111111111,35,2,0
expressjs/express,3251,CLOSED,5,67,29,4420.75,298,3,31
expressjs/express,3256,CLOSED,1,1,1,12.230555555555556,74,3,0
expressjs/express,3269,CLOSED,3,126,8,4219.773611111111,11,2,3
expressjs/express,3302,CLOSED,53,508,511,25761.028611111113,177,6,11
expressjs/express,3304,CLOSED,1,1,1,47.18388888888889,0,3,1
expressjs/express,3305,CLOSED,2,50,31,23.278333333333332,75,2,1
expressjs/express,3307,CLOSED,2,21,3,103.55805555555555,67,2,2
expressjs/express,3310,CLOSED,6,18,6,17.615555555555556,825,4,2
expressjs/express,3312,CLOSED,2,4,4,1656.7797222222223,174,2,0
expressjs/express,3314,CLOSED,1,21,14,3191.646111111111,85,2,3
expressjs/express,3320,CLOSED,1,1,1,1.1369444444444445,495,2,9
expressjs/express,3337,CLOSED,1,1,1,1070.9766666666667,157,3,0
expressjs/express,3353,CLOSED,1,1,1,702.0925,0,3,0
expressjs/express,3358,CLOSED,1,8,0,20.642777777777777,2193,2,6
expressjs/express,3370,CLOSED,2,82,8,1685.6175,341,3,1
expressjs/express,3387,CLOSED,13,51,51,13.125,442,3,2
expressjs/express,3390,CLOSED,18,1793,1549,10927.115555555556,453,15,83
expressjs/express,3430,CLOSED,1,1,1,28.43722222222222,0,2,0
expressjs/express,3434,CLOSED,2,5,1,13.177777777777777,53,2,0
expressjs/express,3435,CLOSED,3,14,2,8.333055555555555,119,3,9
expressjs/express,3445,CLOSED,2,20,5,6.2555555555555555,420,2,0
expressjs/express,3448,CLOSED,1,13,1,2013.1408333333334,120,2,1
expressjs/express,3455,MERGED,4,448,0,13501.086666666666,39,3,0
expressjs/express,3540,CLOSED,17,25,32,551.2494444444444,0,3,7
expressjs/express,3543,CLOSED,3,16,10,5875.394444444444,134,4,6
expressjs/express,3561,CLOSED,4,9,10,13.245277777777778,218,4,2
expressjs/express,3568,CLOSED,4,170,0,18938.925833333335,250,4,18
expressjs/express,3579,MERGED,1,1,1,18115.633611111112,524,2,3
expressjs/express,3582,MERGED,3,17,0,5704.456388888889,81,3,4
expressjs/express,3587,MERGED,3,33,6,35375.426666666666,967,2,4
expressjs/express,3599,MERGED,1,1,1,1162.5933333333332,11,3,9
expressjs/express,3617,MERGED,2,2,2,4793.148055555555,77,2,4
expressjs/express,3621,MERGED,3,5,3,32228.645555555555,42,6,24
expressjs/express,3622,CLOSED,2,48,0,1.301388888888889,61,2,4
expressjs/express,3623,CLOSED,2,53,0,17535.839722222223,56,4,8
expressjs/express,3655,MERGED,2,10,1,3055.4241666666667,254,4,19
expressjs/express,3656,MERGED,2,2,2,3925.3527777777776,214,2,1
expressjs/express,3675,CLOSED,1,9,1,1182.3275,558,4,13
expressjs/express,3678,MERGED,1,5,3,1886.5,19,2,1
expressjs/express,3708,MERGED,4,394,0,6572.274444444444,444,5,3
expressjs/express,3710,MERGED,1,3,0,31220.438611111113,121,6,21
expressjs/express,3713,CLOSED,1,4,0,1.3263888888888888,78,2,2
expressjs/express,3718,MERGED,2,2,2,716.88,23,4,1
expressjs/express,3722,CLOSED,1,1,1,565.0611111111111,0,4,5
expressjs/express,3793,CLOSED,6,11,9,4851.763888888889,480,3,13
expressjs/express,3810,MERGED,1,9,9,503.46694444444444,0,3,0
expressjs/express,3812,MERGED,3,3,3,452.4608333333333,0,3,1
expressjs/express,3827,MERGED,1,1,1,113.5775,102,4,0
expressjs/express,3846,MERGED,1,4,0,2462.0869444444443,50,2,0
expressjs/express,3848,CLOSED,1,4,3,2923.101111111111,50,4,2
expressjs/express,3859,MERGED,1,1,1,2134.034722222222,0,2,0
expressjs/express,3860,MERGED,14,22,0,10281.206944444444,0,3,4
expressjs/express,3868,MERGED,1,2,2,1824.8875,12,4,3
expressjs/express,3873,MERGED,1,2,0,1675.6775,0,2,0
expressjs/express,3875,MERGED,6,9,9,1621.9933333333333,0,4,0
expressjs/express,3924,CLOSED,3,233,0,9030.419722222223,801,5,15
expressjs/express,3930,CLOSED,1,14,1,8881.8225,244,5,16
expressjs/express,3936,MERGED,3,38,3,25780.352222222224,23,2,3
expressjs/express,3946,MERGED,2,2,2,530.1575,0,3,6
expressjs/express,3979,CLOSED,1,4,0,6571.219722222222,2200,7,9
expressjs/express,4028,CLOSED,1,8,3,5255.624444444445,360,3,3
expressjs/express,4050,MERGED,1,3,0,4692.838611111111,69,5,11
expressjs/express,4055,MERGED,2,93,0,5712.609444444444,77,7,14
expressjs/express,4087,CLOSED,1,29,2,3646.2616666666668,207,5,4
expressjs/express,4102,MERGED,1,1,0,3148.1216666666664,65,3,0
expressjs/express,4114,MERGED,1,5,0,202.03222222222223,239,2,0
expressjs/express,4115,CLOSED,2,42,3,132.14138888888888,193,2,12
expressjs/express,4119,MERGED,1,4,3,2546.9269444444444,55,3,4
expressjs/express,4120,MERGED,3,15,1,18987.5275,76,2,2
expressjs/express,4142,CLOSED,1,1,4,136.35805555555555,595,2,4
expressjs/express,4143,MERGED,1,139,0,2335.2213888888887,339,10,17
expressjs/express,4144,MERGED,1,92,0,2516.5105555555556,411,5,6
expressjs/express,4145,CLOSED,1,5,0,454.7186111111111,47,2,0
expressjs/express,4151,CLOSED,1,7,0,1964.8783333333333,40,7,7
expressjs/express,4155,MERGED,2,3,2,3210.845277777778,43,3,1
expressjs/express,4172,CLOSED,1,10,10,5.369722222222222,84,2,4
expressjs/express,4174,MERGED,2,4,1,18721.31333333333,183,3,6
expressjs/express,4185,CLOSED,1,1,0,3548.947777777778,52,4,5
expressjs/express,4192,MERGED,2,6,1,2175.648611111111,49,4,0
enaqx/awesome-react,510,MERGED,1,1,0,10409.023055555555,0,3,1
enaqx/awesome-react,541,CLOSED,1,1,1,3222.398888888889,64,3,0
enaqx/awesome-react,548,CLOSED,1,1,0,23.357222222222223,84,2,1
enaqx/awesome-react,601,MERGED,1,1,0,7035.6325,39,2,0
enaqx/awesome-react,668,MERGED,1,1,0,1547.12,88,2,0
enaqx/awesome-react,675,CLOSED,1,9,0,2384.2522222222224,14,2,1
enaqx/awesome-react,704,MERGED,1,0,2,160.7263888888889,0,3,1
enaqx/awesome-react,705,MERGED,1,2,0,5.6433333333333335,0,2,0
enaqx/awesome-react,706,MERGED,1,1,0,13.91388888888889,0,2,0
enaqx/awesome-react,709,MERGED,1,1,0,1.6755555555555555,0,2,2
enaqx/awesome-react,712,MERGED,1,1,0,145.76722222222222,177,3,2
enaqx/awesome-react,713,MERGED,1,1,0,1112.8136111111112,0,3,0
enaqx/awesome-react,717,MERGED,1,1,0,14.406944444444445,0,2,0
enaqx/awesome-react,725,MERGED,1,1,1,3.618611111111111,0,2,0
enaqx/awesome-react,728,MERGED,1,1,0,1.7233333333333334,7,2,3
enaqx/awesome-react,730,MERGED,1,1,0,1.0166666666666666,747,2,0
enaqx/awesome-react,732,MERGED,1,5,0,51.53916666666667,0,3,8
enaqx/awesome-react,733,MERGED,1,1,0,2.0652777777777778,75,2,0
enaqx/awesome-react,734,MERGED,1,4,0,6.196111111111111,196,3,1
enaqx/awesome-react,740,MERGED,1,2,1,47.56611111111111,102,2,4
enaqx/awesome-react,744,MERGED,1,2,0,28.530555555555555,44,2,1
enaqx/awesome-react,748,MERGED,1,2,0,30.66,92,2,1
enaqx/awesome-react,767,MERGED,1,1,0,2.430833333333333,38,2,0
enaqx/awesome-react,768,MERGED,1,1,1,3.8525,6,2,0
enaqx/awesome-react,796,MERGED,1,1,0,10.566666666666666,94,2,0
enaqx/awesome-react,798,MERGED,1,1,0,9.335,33,2,0
enaqx/awesome-react,819,MERGED,1,1,2,2.8858333333333333,29,2,0
enaqx/awesome-react,824,MERGED,1,1,0,4.452222222222222,0,2,0
enaqx/awesome-react,835,CLOSED,7,219,1,13.642777777777777,107,2,1
enaqx/awesome-react,865,MERGED,1,10,0,208.65472222222223,431,2,0
enaqx/awesome-react,869,MERGED,1,1,0,1.14,120,2,0
enaqx/awesome-react,873,CLOSED,1,2,0,1842.88,50,3,0
enaqx/awesome-react,889,MERGED,1,10,6,15.198611111111111,1145,2,4
enaqx/awesome-react,892,MERGED,1,1,0,35.82944444444445,38,2,0
enaqx/awesome-react,900,MERGED,1,2,0,38.025,138,2,1
enaqx/awesome-react,902,MERGED,1,13,13,1.023611111111111,265,2,0
enaqx/awesome-react,904,MERGED,1,1,0,39.477777777777774,0,2,0
enaqx/awesome-react,907,MERGED,2,3,2,1.0327777777777778,422,2,2
enaqx/awesome-react,920,MERGED,1,1,0,24.50722222222222,170,2,0
enaqx/awesome-react,975,CLOSED,1,3,0,3932.8780555555554,206,3,0
enaqx/awesome-react,976,CLOSED,1,1,0,3901.784166666667,32,3,0
enaqx/awesome-react,996,MERGED,1,7,1,59.014722222222225,147,2,0
enaqx/awesome-react,1002,MERGED,1,1,1,4.307222222222222,0,2,0
enaqx/awesome-react,1013,MERGED,1,1,0,22.0125,0,2,0
enaqx/awesome-react,1031,CLOSED,1,1,0,10776.618055555555,119,2,3
enaqx/awesome-react,1036,MERGED,1,1,0,65.41361111111111,0,2,1
enaqx/awesome-react,1047,CLOSED,1,1,0,10591.004444444445,180,4,2
enaqx/awesome-react,1122,MERGED,1,0,1,3565.162222222222,68,3,1
enaqx/awesome-react,1126,CLOSED,1,5,4,24324.185,210,2,0
enaqx/awesome-react,1130,MERGED,1,2,0,2953.2330555555554,7,3,0
enaqx/awesome-react,1139,MERGED,1,1,0,16.468611111111112,243,2,0
enaqx/awesome-react,1171,MERGED,2,13,1,69.48027777777777,0,2,4
enaqx/awesome-react,1176,CLOSED,1,1,0,71.23333333333333,0,2,1
enaqx/awesome-react,1178,MERGED,1,1,1,38.06944444444444,0,2,0
enaqx/awesome-react,1179,MERGED,1,1,0,141.7938888888889,0,2,0
enaqx/awesome-react,1196,MERGED,1,19,20,311.33444444444444,131,2,7
enaqx/awesome-react,1218,MERGED,1,1,0,88.37861111111111,126,3,1
enaqx/awesome-react,1247,CLOSED,1,1,0,14402.74,0,3,1
enaqx/awesome-react,1254,MERGED,1,1,0,13.176388888888889,0,2,0
enaqx/awesome-react,1259,MERGED,1,1,0,2.729722222222222,43,2,0
enaqx/awesome-react,1264,CLOSED,1,1,0,15.425,0,2,0
enaqx/awesome-react,1282,MERGED,1,2,0,24.119722222222222,255,4,0
enaqx/awesome-react,1291,CLOSED,1,1,0,9576.494166666667,669,3,0
enaqx/awesome-react,1293,CLOSED,1,1,0,9503.4725,0,3,1
enaqx/awesome-react,1347,CLOSED,1,2,0,489.0758333333333,0,3,0
enaqx/awesome-react,1348,MERGED,1,7,8,69.8536111111111,37,2,0
enaqx/awesome-react,1356,CLOSED,1,3,3,1455.2111111111112,65,3,1
enaqx/awesome-react,1409,CLOSED,1,1,0,3795.0625,70,3,0
enaqx/awesome-react,1413,MERGED,1,1,0,3247.429722222222,150,3,0
webpack/webpack,1186,CLOSED,1,7,1,15632.046388888888,215,4,1
webpack/webpack,1638,CLOSED,1,9,0,10578.685833333333,385,3,7
webpack/webpack,1960,CLOSED,2,4,2,10318.538888888888,126,5,5
webpack/webpack,2452,CLOSED,1,15,4,6404.4094444444445,142,4,1
webpack/webpack,2517,CLOSED,1,12,2,7701.557222222223,282,4,3
webpack/webpack,2682,CLOSED,1,9,1,6848.387222222223,986,9,9
webpack/webpack,2929,CLOSED,75,6827,1989,1503.48,1262,17,8
webpack/webpack,2950,CLOSED,1,6,0,5114.796944444444,1554,4,4
webpack/webpack,2957,CLOSED,1,9,2,11622.317777777778,1699,5,5
webpack/webpack,2984,CLOSED,5,131,54,11475.170555555556,1391,5,7
webpack/webpack,3007,MERGED,1,51,29,38.172777777777775,1118,2,3
webpack/webpack,3025,MERGED,1,1,1,2.4547222222222222,1010,3,1
webpack/webpack,3062,MERGED,1,1,0,79.7838888888889,898,2,1
webpack/webpack,3075,MERGED,2,6,6,2.0858333333333334,991,3,1
webpack/webpack,3077,MERGED,2,4,4,738.1488888888889,866,3,2
webpack/webpack,3094,CLOSED,11,579,0,10926.515277777778,891,12,21
webpack/webpack,3102,MERGED,18,59,53,463.84722222222223,1290,4,4
webpack/webpack,3103,MERGED,1,7,1,6672.2775,947,5,11
webpack/webpack,3112,MERGED,1,14,3,52.37555555555556,1321,2,1
webpack/webpack,3138,CLOSED,1,48,12,56.24111111111111,38,3,7
webpack/webpack,3144,MERGED,1,1,1,2.9433333333333334,453,2,0
webpack/webpack,3145,MERGED,1,1,0,47.06527777777778,599,3,1
webpack/webpack,3146,MERGED,2,136,130,46.96055555555556,697,6,3
webpack/webpack,3147,CLOSED,1,2,1,4100.058888888889,1184,4,4
webpack/webpack,3161,MERGED,1,25,9,2400.035277777778,960,5,18
webpack/webpack,3163,CLOSED,8,21,21,1555.1227777777779,590,4,5
webpack/webpack,3166,CLOSED,1,3,2,7079.817222222222,931,4,2
webpack/webpack,3176,CLOSED,2,22,1,82.59361111111112,1033,8,17
webpack/webpack,3191,MERGED,5,10,4714,13.479166666666666,85,4,3
webpack/webpack,3194,MERGED,3,12,13,26.372777777777777,1319,2,6
webpack/webpack,3200,MERGED,2,13,5,6.756944444444445,585,2,4
webpack/webpack,3204,MERGED,5,116,1,1464.658888888889,664,4,3
webpack/webpack,3208,MERGED,5,11,11,47.59027777777778,999,2,1
webpack/webpack,3209,MERGED,1,1,1,6.716388888888889,924,2,1
webpack/webpack,3210,MERGED,9,39,5,595.1833333333333,1353,7,15
webpack/webpack,3218,MERGED,3,12,11,64.58444444444444,1338,2,8
webpack/webpack,3232,MERGED,5,39,3,24.44333333333333,953,3,5
webpack/webpack,3247,MERGED,13,154,70,39.138888888888886,30,3,1
webpack/webpack,3249,CLOSED,1,1,2,495.4769444444444,330,3,1
webpack/webpack,3259,MERGED,5,39,5,11.118055555555555,1013,2,3
webpack/webpack,3266,MERGED,22,6,680,122.54222222222222,581,7,15
webpack/webpack,3268,CLOSED,4,35,1,649.2036111111111,1054,2,3
webpack/webpack,3272,MERGED,1,16,6,136.05138888888888,900,4,8
webpack/webpack,3279,CLOSED,2,57,31,25.86888888888889,909,4,4
webpack/webpack,3289,MERGED,4,19,0,11.776944444444444,893,4,4
webpack/webpack,3293,MERGED,1,169,39,35.715833333333336,0,4,8
webpack/webpack,3297,MERGED,12,212,11,132.0613888888889,1060,2,4
webpack/webpack,3323,MERGED,2,19,60,7.1475,1752,4,5
webpack/webpack,3333,MERGED,57,472,281,7208.045,978,5,5
webpack/webpack,3337,MERGED,1,3,0,1.9108333333333334,575,2,1
webpack/webpack,3349,MERGED,14,127,10,28.45638888888889,878,2,0
webpack/webpack,3350,MERGED,39,444,26,363.3691666666667,1547,6,6
webpack/webpack,3354,CLOSED,5,41,74,10.065,1280,3,2
webpack/webpack,3372,MERGED,1,307,331,488.3461111111111,93,7,6
webpack/webpack,3386,MERGED,5,24,2,179.9163888888889,798,5,14
webpack/webpack,3400,CLOSED,1,17,17,507.9188888888889,147,8,8
webpack/webpack,3413,MERGED,25,201,131,9.64861111111111,814,4,1
webpack/webpack,3417,MERGED,1,7,1,2.9594444444444443,800,3,0
webpack/webpack,3427,CLOSED,5,52,6,5424.053055555555,440,3,4
webpack/webpack,3428,MERGED,27,364,227,193.7375,1072,2,0
webpack/webpack,3435,MERGED,6,61,5,12.139166666666666,893,5,2
webpack/webpack,3436,CLOSED,8,71,6,2831.1711111111113,363,6,11
webpack/webpack,3441,MERGED,33,85,85,4.5408333333333335,397,2,1
webpack/webpack,3442,MERGED,10,69,8,163.90833333333333,290,3,4
webpack/webpack,3443,MERGED,1,1,1,5.562222222222222,0,4,1
webpack/webpack,3445,MERGED,9,97,15,150.3225,555,2,2
webpack/webpack,3449,CLOSED,1,3,3,134.22666666666666,531,4,6
webpack/webpack,3454,MERGED,7,399,0,103.48055555555555,363,4,0
webpack/webpack,3471,MERGED,24,252,160,19.984166666666667,1124,3,3
webpack/webpack,3504,MERGED,8,89,6,13.237222222222222,873,2,0
webpack/webpack,3510,MERGED,19,230,0,101.46555555555555,931,2,0
webpack/webpack,3517,MERGED,1,0,1,19.380277777777778,349,3,2
webpack/webpack,3524,MERGED,19,147,42,544.3280555555556,827,3,3
webpack/webpack,3544,MERGED,13,102,3,11.485555555555555,981,2,1
webpack/webpack,3547,MERGED,1,42,0,2528.804722222222,934,3,4
webpack/webpack,3555,MERGED,4,26,2,19.17388888888889,977,2,7
webpack/webpack,3557,MERGED,10,167,11,18.889166666666668,899,4,7
webpack/webpack,3563,MERGED,1,6,4,5.058888888888889,963,2,0
webpack/webpack,3567,MERGED,3,26,8,266.56333333333333,990,6,8
webpack/webpack,3569,MERGED,3,60,10,83.99277777777777,1133,3,2
webpack/webpack,3570,MERGED,6,82,0,144.89138888888888,943,4,5
webpack/webpack,3572,CLOSED,2,20,1,8962.58,456,5,3
webpack/webpack,3580,CLOSED,21,143,26,361.7947222222222,2533,3,5
webpack/webpack,3597,MERGED,4,22,2,13.46861111111111,854,5,4
webpack/webpack,3609,MERGED,4,33,32,19.797777777777778,969,3,3
webpack/webpack,3615,MERGED,1,51,39,28.551111111111112,931,4,3
webpack/webpack,3617,MERGED,1,41,30,9.839166666666667,927,3,1
webpack/webpack,3618,MERGED,1,11,10,2.5308333333333333,927,3,0
